Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,Fwd IAT Mean,Bwd IAT Mean,Active Mean,Idle Mean,Min Idle,Max Idle
424.41439628601074,12,9,2445,2506,1510,54,203.75,1510,60,278.44444444444446,11665.485533303035,49.47994267811831,480,360,28.274252958924748,21.20568971919356,54,1510,235.76190476190476,419.9570164809846,176363.89569160994,0.032228578220714225,0.04748675227165222,0.0,0.0,0,0
33.55813026428223,1,1,105,192,105,105,105.0,192,192,192.0,8850.314295254808,59.59807606232194,28,28,29.79903803116097,29.79903803116097,105,192,148.5,43.5,1892.25,0.0,0.0,0.0,0.0,0,0
424.35383796691895,12,12,2433,2704,1510,54,202.75,1510,60,225.33333333333334,12105.463743680013,56.55657579293757,480,480,28.278287896468786,28.278287896468786,54,1510,214.04166666666666,397.01988606435765,157624.78993055553,0.03857762163335627,0.03462104363874956,0.0,0.0,0,0
30588.613986968994,21,15,9824,5806,1510,54,467.8095238095238,1510,60,387.06666666666666,510.9744431917873,1.1769085063918328,840,600,0.6865299620619024,0.4903785443299303,54,1510,434.1666666666667,566.6654656850018,321109.7499999999,1.5253631591796875,2.180377551487514,0.0,0.0,0,0
2.309083938598633,1,1,83,227,83,83,83.0,227,227,227.0,134252.37377387713,866.1443469282395,28,28,433.07217346411977,433.07217346411977,83,227,155.0,72.0,5184.0,0.0,0.0,0.0,0.0,0,0
969.4690704345703,7,7,513,613,165,54,73.28571428571429,241,60,87.57142857142857,1161.4604677333994,14.4408939149801,280,280,7.22044695749005,7.22044695749005,54,241,80.42857142857143,52.257213153119956,2730.816326530613,0.16141045093536377,0.11198047796885173,0.0,0.0,0,0
3.002643585205078,1,1,94,535,94,94,94.0,535,535,535.0,209482.07209782436,666.0797205018263,28,28,333.03986025091314,333.03986025091314,94,535,314.5,220.5,48620.25,0.0,0.0,0.0,0.0,0,0
167.11711883544922,2,1,139,85,85,54,69.5,85,85,85.0,1340.3773447085343,17.951482295203583,80,40,11.967654863469056,5.983827431734528,54,85,74.66666666666667,14.613540144521982,213.55555555555557,0.16711711883544922,0.0,0.0,0.0,0,0
79.68616485595703,1,1,55,66,55,55,55.0,66,66,66.0,1518.4568139114617,25.098459734073746,40,40,12.549229867036873,12.549229867036873,55,66,60.5,5.5,30.25,0.0,0.0,0.0,0.0,0,0
10152.642011642456,6,5,1553,643,1271,54,258.8333333333333,397,60,128.6,216.29837804600572,1.0834618208133255,240,200,0.5909791749890867,0.4924826458242389,54,1271,199.63636363636363,352.37177493181133,124165.8677685951,2.022980833053589,2.5294771790504456,0.0,0.0,0,0
